ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050982	detection of mechanical stimulus	31/5579	53/18888	0.584905660377358	1.98022909360236	4.62668219783263	1.07600795333617e-05	0.00053028513914509	0.000447630713715478	COL11A1/NTRK1/PDZD7/KCNQ1/ANO3/KCNK4/BACE1/KCNA1/HTR2A/STRC/PKD1/PKD1L3/PKD1L2/PIEZO1/ASIC2/PIEZO2/CDH2/HPN/TTN/SERPINE2/TMC2/CAV3/SCN11A/KIT/PKD2/ITGA2/ADGRV1/PKD1L1/TMEM120A/PTK2/PHF24	31
GO:0001822	kidney development	130/5579	319/18888	0.407523510971787	1.37969243148147	4.42812612292419	1.07965250867608e-05	0.00053028513914509	0.000447630713715478	HES5/TP73/TACSTD2/WNT2B/NOTCH2/IL6R/VANGL2/PBX1/NUP133/AGT/KIF26B/ITGA8/BICC1/SGPL1/CYP26A1/PLCE1/HELLS/GFRA1/FGFR2/LGR4/OVOL1/YAP1/DYNC2H1/PDGFD/ZBTB16/KIRREL3/PTPRO/LRRK2/AQP2/CEP290/SIX4/FMN1/ALDH1A2/MYO1E/SMAD6/SMAD3/IQGAP1/PKD1/GLIS2/PKD1L3/NF1/RARA/WNT9B/ITGB3/PECAM1/NUP85/FOXJ1/GREB1L/SMAD7/SMAD4/BCL2/NOTCH3/CRLF1/NPHS1/SOX11/ODC1/MPV17/PAX8/GLI2/LRP2/STAT1/CFLAR/ERBB4/WNT6/EPHA4/COL4A4/TRAF3IP1/JAG1/ASXL1/BMP7/ADAMTS1/COMT/IFT27/MPST/WNT7B/RARB/WNT5A/ROBO2/KLF15/MME/DLG1/WFS1/PROM1/SLIT2/PDGFRA/PKD2/PPP3CA/EDNRA/DCHS2/IRX1/ADAMTS16/BASP1/GDNF/GCNT4/MEF2C/SMAD5/KLHL3/FGF1/PDGFRB/BMP6/TFAP2A/PTK7/PKHD1/EPHA7/TBC1D32/C1GALT1/HOXA11/BMPER/GLI3/DDC/MAGI2/SMO/AKR1B1/ANGPT2/FGFR1/SFRP1/SULF1/EYA1/GDF6/ANGPT1/EXT1/MTSS1/ZNG1A/TEK/PCSK5/ANKS6/ASS1/PRKX/AGTR2/GPC3	130
GO:0048706	embryonic skeletal system development	61/5579	128/18888	0.4765625	1.61342758558882	4.50857011787064	1.11806696717967e-05	0.000544928638773106	0.000459991761962744	COL11A1/ALX3/SLC39A1/PBX1/WNT9A/KIAA1217/FGFR2/DEAF1/ALX4/DSCAML1/TULP3/COL2A1/HOXC9/HOXC6/HOXC5/ALX1/CHST11/MMP14/SIX4/TGFB3/SMAD3/IFT140/XYLT1/WNT9B/HOXB3/HOXB4/HOXB6/MBTD1/EIF4A3/SLC39A3/MEGF8/SOX11/SP3/HOXD1/BMP7/TBX1/SETD2/WNT5A/DLG1/TAPT1/WDR19/PDGFRA/EDNRA/NDST1/TFAP2A/MDFI/RUNX2/MTHFD1L/TWIST1/HOXA9/HOXA11/GLI3/DYNC2I1/SULF1/EYA1/MMP16/GRHL2/EXT1/DMRT2/PAX5/PCSK5	61
GO:0007163	establishment or maintenance of cell polarity	97/5579	226/18888	0.429203539823009	1.45309131747213	4.43657497607538	1.18387961458966e-05	0.000572600094506877	0.0004833501262941	PRKCZ/HES5/CDC42/PATJ/ABL2/SDCCAG8/KIF26B/FRMD4A/MPP7/PARD3/SHTN1/BRSK2/PARVA/MARK2/KAT5/NUMA1/DLG2/CRTAM/FEZ1/JAM3/PRICKLE1/LIN7A/NEK3/DIAPH3/PLEKHG3/PALS1/CDC42BPB/RHOV/MYO9A/IGF1R/PKD1/CORO7/NDE1/CDH5/CRK/PAFAH1B1/MYO18A/ANKFN1/NHERF1/LLGL2/FBF1/FOXJ1/CYTH1/MTCL1/MISP/SYNE4/SIPA1L3/ARHGAP35/BRSK1/CENPA/RHOQ/CLASP1/PARD3B/FERMT1/PARD6B/SH3BP1/PARVB/WNT7B/WNT7A/MAP4/WNT5A/FRMD4B/PHLDB2/GSK3B/AMOTL2/EPHB1/DLG1/HTT/WDR1/FAT1/CTNNA1/DOCK2/FBXW11/CAP2/RIPOR2/PTK7/PKHD1/GJA1/MAP7/UST/DYNLT1/ACTB/KRIT1/MCPH1/ANK1/CYRIB/PTK2/DOCK8/KANK1/TEK/ABL1/GPSM1/MSN/OPHN1/DLG3/SLC9A6/FGF13	97
GO:0010038	response to metal ion	144/5579	360/18888	0.4	1.35422118659258	4.39337699131267	1.19976878850744e-05	0.000575889018483573	0.000486126412632083	ATP13A2/HPCA/SYT6/CASQ2/S100A8/SYT11/SYT2/MYOG/KCNH1/RYR2/ANK3/KCNMA1/BNIP3/MUC2/SYT8/TH/STIM1/ABCC8/SYT7/SYT12/PPP1CA/TESMIN/DLG2/DRD2/BACE1/TIGAR/KCNA1/SYT10/CPNE8/LRRK2/TUBA1A/AQP2/SLC11A2/MDM2/KCNC2/SYT1/HVCN1/RASAL1/P2RX7/P2RX4/ATP7B/MNAT1/RYR3/ITPKA/CAPN3/SLC30A4/IQGAP1/MEF2A/CACNA1H/ABAT/ABCC6/MAPK3/ADCY7/CPNE2/PLCG2/CPNE7/DPEP1/SLC13A5/SLC13A2/MAPT/CACNA1G/AANAT/NPC1/BCL2/BSG/ACER1/CEBPA/RYR1/GSK3A/ERCC1/GIPR/DNMT3A/SLC30A3/HAAO/VPS54/EIF2AK3/CNGA3/STK39/SLC25A12/TTN/CREB1/CPS1/SLC11A1/D2HGDH/KCNB1/TRPM2/CACNG2/TSPO/OGG1/SLC6A1/SCN5A/SETD2/WNT5A/CASR/CPNE4/TRPC1/PLSCR1/NLGN1/KCNMB2/TFRC/ADD1/KIT/PKD2/SNCA/PPP3CA/CAMK2D/TERT/SLC6A3/XRCC4/MEF2C/ADGRV1/PAM/SLC12A2/PPP2CA/CD14/GRIA1/KCNMB1/BMP6/TFAP2A/ITPR3/CPNE5/GUCA1ANB-GUCA1A/PRKN/NUDT1/ADCY1/EGFR/SLC25A13/TRPV6/PTK2B/SLC30A8/ADCY8/KCNQ3/NDRG1/CYP11B1/HSF1/SLC1A1/ACO1/AQP3/FXN/FBP1/ASS1/ADAMTS13/GLRA2/OTC	144
GO:1990806	ligand-gated ion channel signaling pathway	21/5579	31/18888	0.67741935483871	2.29343910632614	4.6663519573919	1.21786613566992e-05	0.000580180438767266	0.000489748938293541	GRIK3/CHRM3/GRIA4/GRIK4/GRIN2B/GRIN2A/GRIN2C/GNA11/FFAR1/GRIK5/PLCB1/APP/GRIK1/ITPR1/GRIA2/GRIA1/GRIK2/PTK2B/GRIN3A/GRIN1/GRIA3	21
GO:0071868	cellular response to monoamine stimulus	33/5579	58/18888	0.568965517241379	1.9262628947222	4.57414641623509	1.27102564171665e-05	0.000595659722641315	0.0005028154988604	GNB1/HCN3/CALY/DRD4/DRD2/HTR3B/LRRK2/HTR2A/PRKD1/GNG2/SIN3A/VPS35/GNAO1/ARRB2/RGS9/NHERF1/PALM/GNA11/GNA15/APLP1/GSK3A/ALK/GSK3B/ADCY5/HTR3E/NSG1/HDAC2/PRKN/CAV2/SLC1A1/GNA14/GNAQ/ABL1	33
GO:0071870	cellular response to catecholamine stimulus	33/5579	58/18888	0.568965517241379	1.9262628947222	4.57414641623509	1.27102564171665e-05	0.000595659722641315	0.0005028154988604	GNB1/HCN3/CALY/DRD4/DRD2/HTR3B/LRRK2/HTR2A/PRKD1/GNG2/SIN3A/VPS35/GNAO1/ARRB2/RGS9/NHERF1/PALM/GNA11/GNA15/APLP1/GSK3A/ALK/GSK3B/ADCY5/HTR3E/NSG1/HDAC2/PRKN/CAV2/SLC1A1/GNA14/GNAQ/ABL1	33
GO:0048562	embryonic organ morphogenesis	122/5579	297/18888	0.410774410774411	1.39069852495198	4.39395473994563	1.27856253597252e-05	0.000595659722641315	0.0005028154988604	EPHA2/MFAP2/EPHB2/GRHL3/PHACTR4/KCNQ4/COL11A1/ALX3/NOTCH2/SLC39A1/VANGL2/WNT3A/RYR2/ITGA8/MYO3A/CDH23/PDZD7/SUFU/FGFR2/TH/KCNQ1/MICAL2/USH1C/ALX4/FOLR1/MYO7A/YAP1/DSCAML1/TECTA/TULP3/COL2A1/HOXC9/LRIG3/ALX1/CEP290/CHST11/FOXN4/TBX3/KDM2B/TMED2/ATP8A2/SETDB2/MMP14/SIX4/PSEN1/TGFB3/ASB2/STRC/SMAD3/IFT140/CLUAP1/MAPK3/NDRG4/MYO15A/WNT9B/HOXB3/HOXB4/HOXB6/NHERF1/USH1G/CCDC40/EIF4A3/TTC39C/SLC39A3/HPN/MEGF8/TEAD2/SOX11/IFT172/VAX2/ATP6V1B1/NOTO/PAX8/INSIG2/ACVR1/BBS5/SP3/BMP7/TBX1/BCR/TRIOBP/RARB/SETD2/WNT5A/LRIG1/ARL13B/FOXL2/PLS1/DLG1/MSX1/WDR19/PDGFRA/PKD2/EDNRA/MEF2C/FBN2/NDST1/FOXI1/FOXF2/TFAP2A/MDFI/PTK7/RUNX2/MYO6/TBX18/SOBP/GJA1/MTHFD1L/TWIST1/HOXA9/HOXA11/GLI3/SMO/DYNC2I1/GATA4/FGFR1/CHD7/EYA1/MMP16/GRHL2/PAX5/ZIC3	122
GO:0043010	camera-type eye development	139/5579	346/18888	0.401734104046243	1.36009208769052	4.37683624356719	1.30347035397019e-05	0.000599671445603495	0.000506201923031526	SAMD11/GNB1/SKI/HES5/NPHP4/MFN2/EPHA2/EPHB2/GRHL3/PHACTR4/HPCA/NFIA/BCAR3/WNT2B/NOTCH2/CACNA1S/KDM5B/ATP2B4/WNT9A/VAX1/TH/TUB/USH1C/RCN1/LRP5/TSKU/TMEM135/FAT3/DRD2/MFRP/NECTIN1/CDON/WNT5B/CACNA1C/TULP3/PRICKLE1/MIP/CEP290/SLC17A8/FOXN4/KDM2B/ATP8A2/FLT1/COL4A1/RPGRIP1/PSEN1/TTLL5/BCL11B/YY1/DIO3/ALDH1A2/MEGF11/SMAD3/SCAPER/IFT140/ARHGEF15/B9D1/NF1/RARA/STAT3/WNT9B/SDK2/MYOM1/PTPRM/SMARCA4/PPP1R13L/ARHGAP35/RDH13/SOX11/IFT172/SOS1/SPRED2/MEIS1/VAX2/SLC4A5/MERTK/SP3/WNT6/MTERF4/JAG1/XRN2/VSX1/BMP7/DSCAM/PKNOX1/LARGE1/WNT7B/ATP2B2/WNT7A/GNAT1/WNT5A/MITF/CRYBG3/COL8A1/EPHB1/FOXL2/ACTL6A/CLCN2/DLG1/PDE6B/PROM1/WDR19/PDGFRA/BMPR1B/POU4F2/GPM6A/TENM3/FAT1/SLC6A3/LPCAT1/HCN1/FBN2/PDE6A/PDGFRB/FOXF2/TFAP2A/TULP1/HDAC2/TBC1D32/GJA1/SDK1/TWIST1/GLI3/EGFR/CRYGN/MYOM2/RP1L1/RP1/CHD7/GRHL2/ZHX2/SLC1A1/RORB/NTRK2/AGTPBP1/TDRD7/TMOD1/SHROOM2/NHS	139
GO:0019935	cyclic-nucleotide-mediated signaling	50/5579	100/18888	0.5	1.69277648324072	4.49717532811609	1.31729258896027e-05	0.000599671445603495	0.000506201923031526	GPR3/PDE4B/PRKG1/FFAR4/SCT/OR51E2/PDE2A/PDE3A/RAPGEF3/KCNC2/AKAP6/MGRN1/GUCY2D/ADORA2B/KSR1/CDC34/PDE4A/PDE4C/GIPR/POMC/SCTR/PDE11A/PDE1A/CREB1/PDE9A/RASD2/PEX5L/PDE6B/DGKQ/EPHA5/ADCY2/PDE4D/PDE6A/CAP2/GUCA1ANB-GUCA1A/CGAS/ADGRG6/PDE10A/GHRHR/ADCYAP1R1/PDE1C/RAMP3/ADCY1/GNAI1/CD36/CALCR/DEFB1/PDE7A/LPAR1/HTR2C	50
GO:0051650	establishment of vesicle localization	86/5579	196/18888	0.438775510204082	1.48549773019084	4.4235843371778	1.32235705389902e-05	0.000599671445603495	0.000506201923031526	PRKCZ/ATP13A2/PINK1/TRAPPC3/SYT11/DNM3/SEC16B/CRYZL2P-SEC16B/EXOC6/ARFGAP2/MYO7A/BORCS5/IRAG2/LRRK2/LIN7A/PPFIA2/BICDL1/TMED2/EXOC5/PSEN1/MYO5A/UNC13C/RAB27A/RAB11A/AP3B2/BAIAP3/BICDL2/NDE1/CDH3/AP1G1/TRAPPC2L/PAFAH1B1/SLC2A4/C17orf75/MYO19/HAP1/TANC2/CDR2L/EXOC7/MYO5B/TRAPPC5/RAB11B/DNM2/UNC13A/RAB3A/ACTN4/EXOC6B/CLASP1/BBS5/MAP2/CUL3/RAB17/KIF1A/KIF3B/ATP9A/SYNJ1/TRAPPC10/SEPTIN5/ARFGAP3/TRAK1/CADPS/RAB7A/NLGN1/CEP19/HTT/SNCA/EXOC3/TRAPPC13/SAR1B/FBXW11/EXOC2/KIF13A/PRKN/STARD3NL/DYNC1I1/CADPS2/EXOC4/SYBU/FAM91A1/TRAPPC9/MAPK15/STXBP1/DNM1/SEC16A/SHROOM2/TRAPPC2	86
GO:0060047	heart contraction	105/5579	249/18888	0.421686746987952	1.42764281719097	4.39801300871286	1.34020517456611e-05	0.000599671445603495	0.000506201923031526	MTOR/CDC42/ZC3H12A/EDN2/PDE4B/TNNI3K/CASQ2/NOS1AP/ADORA1/ATP2B4/AGT/RYR2/CELF2/CACNB2/CTNNA3/RNLS/TH/KCNQ1/GRK2/DRD2/CACNA1C/PKP2/MDM2/FOXN4/ATP2A2/NOS1/P2RX4/SGCG/SLC8A3/HSP90AA1/HCN4/MEF2A/CACNA1H/YWHAE/TRPV1/ATP2A3/ATP1B2/MAP2K3/CACNA1G/KCNH6/MAP2K6/GAA/DSG2/SMAD7/NEDD4L/PRKACA/TMEM38A/FXYD1/ATP1A3/GSK3A/PPP1R13L/DMPK/SLC8A2/TRPM4/ADM5/EHD3/SLC8A1/SCN2A/TTN/SNTA1/ADA/KCNE1/ADM2/CAV3/ATP2B2/GPD1L/SCN5A/SCN11A/MYL3/CACNA1D/TRPC1/FGF12/DLG1/HOPX/TACR3/ANK2/CAMK2D/EDNRA/PDE4D/KCNN2/SMAD5/SGCD/ADRA1B/DSP/TBX18/GJA1/TRDN/RPS6KA2/CACNA2D1/PIK3CG/KCND2/CHRM2/KCNH2/NOS3/GATA4/SGCZ/ADRA1A/EXT1/SLC1A1/TMEM38B/ACE2/DMD/AGTR2/FGF13/ATP2B3	105
GO:0098703	calcium ion import across plasma membrane	26/5579	42/18888	0.619047619047619	2.09581850305994	4.6029964444854	1.3439606261947e-05	0.000599671445603495	0.000506201923031526	CACNA1E/CACNA1S/ATP2B4/CACNA1C/NALF1/SLC8A3/SLC24A4/TRPM1/SLC24A1/CACNA1H/TRPV1/CACNA1G/CACNA1A/SLC8A2/SLC8A1/PPP3R1/TRPM2/CACNA1I/CACNA1D/PPP3CA/CACNA2D1/TRPV6/PPP3CC/SLC24A2/CACNA1B/CACNA1F	26
GO:1902656	calcium ion import into cytosol	26/5579	42/18888	0.619047619047619	2.09581850305994	4.6029964444854	1.3439606261947e-05	0.000599671445603495	0.000506201923031526	CACNA1E/CACNA1S/ATP2B4/CACNA1C/NALF1/SLC8A3/SLC24A4/TRPM1/SLC24A1/CACNA1H/TRPV1/CACNA1G/CACNA1A/SLC8A2/SLC8A1/PPP3R1/TRPM2/CACNA1I/CACNA1D/PPP3CA/CACNA2D1/TRPV6/PPP3CC/SLC24A2/CACNA1B/CACNA1F	26
GO:0043279	response to alkaloid	48/5579	95/18888	0.505263157894737	1.71059518306431	4.49544784328907	1.36018503074653e-05	0.000602666598238464	0.000508730227546789	CASQ2/CHRNB2/CACNA1S/RYR2/CASP7/DRD4/TH/SLC1A2/MYRF/CPT1A/DRD2/MDM2/HTR2A/HSP90AA1/UBE3A/RYR3/RAD51/BLM/IGF1R/ABAT/TRPV1/HDAC5/EFTUD2/MBD1/TMEM38A/RYR1/DNMT3A/SLC8A1/PRKCE/TIAM1/COMT/OXTR/SLC6A1/SETD2/BCHE/TACR3/CASP6/SLC6A3/GRIA1/HDAC2/OPRM1/SDK1/PTK2B/SPIDR/OPRK1/ADCY8/SLC1A1/TMEM38B	48
GO:0060562	epithelial tube morphogenesis	135/5579	335/18888	0.402985074626866	1.36432731485073	4.35606170004161	1.43749244047572e-05	0.000632496673809316	0.000533910752197158	SKI/HES5/PIK3CD/MTHFR/EPHA2/LUZP1/GRHL3/PHACTR4/TACSTD2/PRKACB/GLMN/WNT2B/NOTCH2/VANGL2/PBX1/KDM5B/WNT3A/AGT/RYR2/KIF26B/MMRN2/SUFU/FGFR2/DEAF1/MICAL2/LGR4/PPP1CA/LRP5/FOLR1/PAK1/YAP1/TULP3/PRICKLE1/VDR/TIMELESS/LGR5/CEP290/FOXN4/TCTN1/TBX3/KDM2B/TMED2/STARD13/SETDB2/COL4A1/MMP14/NKX2-1/SIX4/PSEN1/ASB2/FMN1/SMAD3/PML/RGMA/TSC2/PKD1/CLUAP1/ITGAX/NDRG4/RARA/WNT9B/CCDC40/GREB1L/SMAD4/BCL2/PRKACA/MEGF8/VASP/ARHGAP35/RASIP1/TEAD2/RHOB/IFT172/PPP3R1/NOTO/PAX8/GLI2/ACVR1/LRP2/BBS5/WNT6/EPHA4/STK4/BMP7/CECR2/CELSR1/PLXNB2/CAV3/SETD2/WNT5A/FOXP1/ARL13B/CASR/DLG1/SLIT2/RBPJ/PKD2/EDNRA/IRX1/ADAMTS16/ADAMTS12/GDNF/MEF2C/KLHL3/FGF1/DDR1/BRD2/PTK7/PKHD1/EPHA7/GJA1/MTHFD1L/ESR1/TWIST1/HOXA11/GLI3/COBL/MET/SMO/CSMD1/GATA4/DLC1/SFRP1/EYA1/STK3/GRHL2/RSPO2/EXT1/MTSS1/ABL1/PRKX/AR/AGTR2/GPC3/ZIC3	135
GO:0072659	protein localization to plasma membrane	120/5579	293/18888	0.409556313993174	1.3865745937808	4.31773501258577	1.76385578038983e-05	0.000770744153417239	0.000650609888940888	PRKCZ/RER1/ARHGEF16/EPHA2/EPHB2/MACF1/RAB3B/RAP1A/GOLPH3L/ATP2B4/WNT3A/ACTN2/CACNB2/GPR158/ANK3/TSPAN15/TSPAN14/SORBS1/PKP3/CD81/STX3/FRMD8/PACS1/PPFIA1/SORL1/LRP6/PKP2/GRIP1/TMED2/GAS6/MMP14/EXOC5/PRKCH/PALS1/VTI1B/NUMB/ZDHHC22/TTC7B/PACS2/EHD4/MYO5A/WDR72/RAB11A/PTPN9/RAB40C/NHERF2/VPS35/PHAF1/ATP2C2/ZDHHC7/TRARG1/STX8/ARHGAP44/STAC2/NSF/SKAP1/CLTC/NHERF1/CDH2/BSG/PALM/PIK3R2/RAB3A/AKT2/EHD2/EFR3B/EHD3/PRKCE/RHOQ/SPTBN1/CCDC88A/KCNIP3/DPP10/ABCA12/ACSL3/PID1/RAMP1/KCNB1/ZDHHC8/PPIL2/LARGE1/GGA1/CAV3/GRIP2/EPHA3/RAB7A/ATP2C1/PLS1/TNIK/DLG1/GAK/NSG1/KCNIP4/SCARB2/PRKG2/ANK2/NKD2/RAB3C/PIK3R1/FCHO2/RAPGEF6/KIF13A/STX7/MAP7/EZR/AFDN/ACTB/ZDHHC4/RAMP3/EGFR/TSPAN33/DPP6/ANK1/KCNB2/EFR3A/STXBP1/SEC16A/GRIPAP1/AR/FGF13	120
GO:1903522	regulation of blood circulation	109/5579	262/18888	0.416030534351145	1.40849340971938	4.31084948023483	1.88668053363273e-05	0.000818767661718972	0.000691148074361061	ZC3H12A/EDN2/FAAH/PDE4B/TNNI3K/CASQ2/NOS1AP/ADORA1/ATP2B4/AGT/RYR2/CHRM3/CELF2/CACNB2/CTNNA3/RNLS/ADD3/TH/KCNQ1/GRK2/ARHGAP42/DRD2/CACNA1C/PKP2/MDM2/FOXN4/ATP2A2/NOS1/P2RX4/HTR2A/SLC8A3/HSP90AA1/HCN4/MEF2A/CACNA1H/MMP2/YWHAE/TRPV1/ATP2A3/ATP1B2/ASIC2/CACNA1G/KCNH6/GAA/DSG2/SMAD7/PRKACA/TMEM38A/FXYD1/ATP1A3/GSK3A/DMPK/SLC8A2/TRPM4/ADM5/EHD3/SLC8A1/PER2/SNTA1/ADA/KCNE1/ADM2/CAV3/OXTR/ATP2B2/HRH1/GPD1L/ITGA9/SCN5A/MYL3/CACNA1D/CASR/TRPC1/KCNMB2/DLG1/CD38/HOPX/TACR3/ANK2/CAMK2D/EDNRA/PDE4D/KCNN2/ADRA1B/DSP/TBX18/GJA1/TRDN/EGFR/CACNA2D1/PIK3CG/DOCK4/KCND2/CHRM2/TBXAS1/KCNH2/NOS3/GATA4/ADRA1A/SLC1A1/TMEM38B/SVEP1/ABL1/DBH/ACE2/DMD/AGTR2/FGF13/ATP2B3	109
GO:0016079	synaptic vesicle exocytosis	48/5579	96/18888	0.5	1.69277648324072	4.40584495377191	1.94560830110897e-05	0.000838596884069826	0.000707886557675237	RIMS3/RAP1A/SYT11/SYT2/SNAP47/CTBP2/SYT8/STX3/SYT7/SYT12/LRRK2/SYT1/PPFIA2/ATP2A2/RPH3A/P2RX7/STX2/PSEN1/UNC13C/CPLX3/SV2B/PRKCB/DOC2A/CPLX4/PIP5K1C/UNC13A/RAB3A/GRIK5/NAPA/PPFIA3/CACNB4/RIMS4/SYNJ1/SEPTIN5/WNT7A/ERC2/CADPS/NLGN1/CPLX1/SNCA/SV2C/CPLX2/RIMS1/CADPS2/RIMS2/STXBP1/CASK/SYN1	48
GO:0032835	glomerulus development	38/5579	71/18888	0.535211267605634	1.81198609473655	4.43802283263485	1.98217705397464e-05	0.000848586068512386	0.000716318749021703	NOTCH2/IL6R/PLCE1/LGR4/PDGFD/KIRREL3/PTPRO/MYO1E/IQGAP1/ITGB3/PECAM1/FOXJ1/BCL2/NOTCH3/NPHS1/MPV17/CFLAR/COL4A4/JAG1/ASXL1/BMP7/COMT/KLF15/PROM1/PDGFRA/PPP3CA/EDNRA/BASP1/MEF2C/PDGFRB/MAGI2/ANGPT2/SULF1/ANGPT1/EXT1/MTSS1/TEK/AGTR2	38
GO:0043410	positive regulation of MAPK cascade	182/5579	475/18888	0.383157894736842	1.2972013471571	4.24739117376901	2.02775725424026e-05	0.000862273151870222	0.000727872455584231	PRKCZ/TP73/PLA2G5/CDC42/EPHA8/ZC3H12A/BCAR3/PROK1/RAP1A/PTPN22/NOTCH2/NTRK1/SLAMF1/ADORA1/NENF/JCAD/FFAR4/FGFR2/HRAS/DRD4/IGF2/CD81/TRIM5/DENND2B/MADD/SPI1/PTPRJ/OR2AT4/PAK1/GRM5/PDGFD/DRD2/CDON/TIRAP/NTF3/LTBR/LRRK2/KSR2/TAOK3/PLA2G1B/P2RX7/FZD10/TNFRSF19/FLT1/HMGB1/TNFSF11/HTR2A/GAS6/TGFB3/CHRNA7/MAP2K1/MAP2K5/AKAP13/NTRK3/IQGAP1/IGF1R/AXIN1/MAPK8IP3/MAPK3/NKD1/CCL17/NDRG4/IL34/PLCG2/NECAB2/CDK10/CRK/ARRB2/DHX33/MAP2K4/MAP2K3/KSR1/TAOK1/ERBB2/ITGB3/SPAG9/PRKCA/MAP2K6/CDH2/GAREM1/RIT2/TNFRSF11A/ELANE/MAP2K2/MYDGF/INSR/MAP3K10/C5AR1/PRMT1/LILRA5/ALKAL2/PRKCE/TGFA/EDAR/SH3RF3/STK39/CFLAR/ERBB4/GPR55/RASSF2/PLCB1/DOK5/APP/TBX1/OSM/TAB1/ARHGAP8/WNT7B/MAPK8IP2/RAF1/WNT7A/NEK10/WNT5A/ROBO1/CASR/TNIK/MAP3K13/FGFR3/RELL1/KLB/PDGFRA/KIT/BANK1/FBXW7/GHR/MEF2C/FGF1/PDGFRB/NDST1/ADRA1B/FGF18/FGFR4/FLT4/DUSP22/GCNT2/HLA-DRB1/GRM4/GFRAL/TPD52L1/MAP3K5/GRM1/OPRM1/GSDME/MTURN/NOD1/BMPER/NPSR1/RAMP3/EGFR/CCL24/CD36/SEMA3A/CALCR/PIK3CG/CAV2/KLHDC10/MFHAS1/DOK2/SORBS3/ADRA1A/PTK2B/NRG1/FGFR1/ALKAL1/OPRK1/RIPK2/GDF6/STK3/ANGPT1/JAK2/TEK/NTRK2/SYK/LPAR1/TLR4/ABL1/TRAF2/MID1/AR/NRK/HTR2C/TENM1	182
GO:0062237	protein localization to postsynapse	27/5579	45/18888	0.6	2.03133177988887	4.4845264685315	2.08598056802413e-05	0.000881118191933392	0.000743780159026708	PRKCZ/CLSTN1/RAP1A/HRAS/STX3/GRIP1/GPC6/ADAM10/RAB11A/GRIN2A/CACNG3/VPS35/NETO2/ARHGAP44/ERBB2/GRIN2C/NETO1/ERBB4/CACNG2/GRIP2/DLG1/CPLX1/NSG1/GRIPAP1/IQSEC2/ZDHHC15/GPC4	27
GO:0001508	action potential	68/5579	149/18888	0.456375838926175	1.54508457530697	4.3248473138435	2.21519097788765e-05	0.000921448095915574	0.000777823925994655	KCNAB2/MTOR/CNR2/KCNA2/CHRNB2/NOS1AP/RYR2/CACNB2/ANK3/CTNNA3/KCNQ1/CACNA1C/KCNA1/PKP2/KCNC2/ATP2A2/P2RX4/AKAP6/HCN4/YWHAE/CACNA1G/KCNH6/DSG2/NEDD4L/HCN2/GNA11/GNA15/SLC8A2/TRPM4/MYH14/SLC8A1/CACNB4/SCN2A/CHRNA1/SNTA1/KCNB1/KCNE1/CACNA1I/CAV3/GPD1L/SCN5A/SCN11A/CACNA1D/KCNMB2/FGF12/DLG1/ANK2/CAMK2D/HCN1/KCNN2/GRIA1/DSP/TBX18/GRIK2/GJA1/CD36/CACNA2D1/KCND2/CLCN1/KCNH2/ADRA1A/KCNQ3/GNA14/GNAQ/NTRK2/PTPN3/DMD/FGF13	68
GO:0060560	developmental growth involved in morphogenesis	102/5579	243/18888	0.419753086419753	1.42109630691814	4.27750310919402	2.22060784078801e-05	0.000921448095915574	0.000777823925994655	PRKCZ/MACF1/EDN2/SEMA4A/CRABP2/TNN/TNR/SYT2/KDM5B/WNT3A/DISC1/KIF26B/SPAG6/PRKG1/VCL/SLIT1/SHTN1/FGFR2/EIF4G2/FLRT1/YAP1/PRICKLE1/DIP2B/SYT1/RASAL1/ULK1/DCLK1/ADPRHL1/NIN/SIX4/FMN1/SEMA6D/SIN3A/SEMA4B/IQGAP1/RGMA/NKD1/NRN1L/IST1/PAFAH1B1/MAPT/WNT3/SPAG9/DCC/NEDD4L/SEMA6B/PTPRS/DNM2/UNC13A/MEGF8/RTN4/BCL11A/EMX1/MAP2/SLC23A2/CDH4/APP/TIAM1/DSCAM/RTN4R/WNT7B/SEMA3F/WNT5A/GSK3B/PLXNA1/TMEM108/MAP3K13/SLIT2/POU4F2/EDNRA/SEMA5A/SEMA6A/FSTL4/CDKL3/FGF1/CYFIP2/SLIT3/DDR1/CPNE5/PTK7/RIMS1/EPHA7/ESR1/PRKN/COBL/AUTS2/MAGI2/SEMA3C/SEMA3A/PLXNA4/BIN3/SFRP1/RIMS2/EXT1/SH3GL2/SEMA4D/ABL1/OLFM1/CDKL5/TRPC5/SLC9A6/FGF13	102
